"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 19 05:12:33 GMT 2021","Fri Nov 19 05:12:34 GMT 2021","652","","Aprendendo o verbo GET","","consultas negativa no portal VR","","consultas negativa no portal VR","Location - features/specs/verbo_get.feature:18"
"passed","Fri Nov 19 05:12:32 GMT 2021","Fri Nov 19 05:12:33 GMT 2021","865","","Aprendendo o verbo GET","","consultas no portal VR","","consultas no portal VR","Location - features/specs/verbo_get.feature:11"
