"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Dec 03 05:13:09 GMT 2021","Fri Dec 03 05:13:10 GMT 2021","658","","Aprendendo o verbo GET","","consultas negativa no portal VR","","consultas negativa no portal VR","Location - features/specs/verbo_get.feature:18"
"passed","Fri Dec 03 05:13:08 GMT 2021","Fri Dec 03 05:13:09 GMT 2021","882","","Aprendendo o verbo GET","","consultas no portal VR","","consultas no portal VR","Location - features/specs/verbo_get.feature:11"
