"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Nov 06 14:27:23 GMT 2021","Sat Nov 06 14:27:24 GMT 2021","627","","Aprendendo o verbo GET","","consultas negativa no portal VR","","consultas negativa no portal VR","Location - features/specs/verbo_get.feature:18"
"passed","Sat Nov 06 14:27:23 GMT 2021","Sat Nov 06 14:27:23 GMT 2021","847","","Aprendendo o verbo GET","","consultas no portal VR","","consultas no portal VR","Location - features/specs/verbo_get.feature:11"
